age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
39	0	.0001093	.000512	.0000234	.0002927	.001653	.0000518	1.32e-13		0	.0002652	.0012764	.0000551	.0004895	.0028201	.0000849	.0001734	.0010084	.0000298	.0002049	.0011306	.0000371	.000466	.0024822	.0000874	.0003448	.0021005	.0000566	.0001741	.0008879	.0000342	9.71e-14		0	.0002175	.0012138	.000039	.0005413	.0046837	.0000624	.0011979	.0080411	.0001779	.0009725	.0055199	.000171	.0004072	.0025736	.0000644	.0091905	.0739108	.0011096	.0013488	.0163494	.0001105	1.43e-13		0	.0006523	.0039245	.0001082	.0000585	.0005803	5.90e-06	7.42e-14		0	.0003019	.0026934	.0000338	.0010048	.0052348	.0001925	.0008319	.0047131	.0001466	.0004349	.0067601	.0000279	.0000423	.000753	2.38e-06	.00028	.0057824	.0000135	.0004295	.0053011	.0000347	.000108	.000607	.0000192	.0000716	.0008417	6.08e-06	.000496	.0044111	.0000557	.0003059	.0017278	.0000541	.000469	.0025905	.0000848	.000722	.0057317	.0000907	.000031	.0000601	.000091	.000162
40	0	.0001188	.0005551	.0000254	.000318	.0017902	.0000564	1.44e-13		0	.000288	.0013841	.0000599	.0005317	.003057	.0000924	.0001883	.0010934	.0000324	.0002225	.0012237	.0000405	.0005062	.0026885	.0000952	.0003745	.0022766	.0000616	.0001891	.000961	.0000372	1.05e-13		0	.0002362	.0013162	.0000424	.0005879	.0050828	.0000678	.0013011	.0087085	.0001938	.0010562	.0059753	.0001863	.0004422	.0027863	.0000701	.0099783	.079841	.0012079	.0014649	.0176951	.0001203	1.56e-13		0	.0007084	.0042514	.0001179	.0000635	.0006297	6.44e-06	8.05e-14		0	.0003279	.0029217	.0000368	.0010913	.0056739	.0002095	.0009036	.005106	.0001596	.0004723	.0073447	.0000303	.0000459	.0008178	2.56e-06	.0003041	.0062575	.0000147	.0004665	.0057469	.0000378	.0001173	.000658	.0000209	.0000778	.0009131	6.62e-06	.0005387	.0047852	.0000605	.0003322	.0018712	.0000589	.0005093	.0028091	.0000923	.0007841	.0062174	.0000986	.000031	.0000601	.000091	.000162
41	0	.0001287	.0006019	.0000275	.0003444	.0019381	.0000612	1.56e-13		0	.000312	.0015011	.0000648	.0005759	.0033132	.0001	.000204	.0011852	.0000351	.0002411	.0013241	.0000439	.0005483	.0029116	.0001032	.0004057	.0024669	.0000666	.0002048	.00104	.0000404	1.14e-13		0	.0002559	.001427	.0000458	.0006368	.0055133	.0000734	.0014093	.0094278	.0002099	.0011441	.0064662	.000202	.000479	.0030155	.000076	.0108046	.0861794	.0013086	.0015867	.0191312	.0001305	1.69e-13		0	.0007674	.0046043	.0001277	.0000688	.0006829	6.91e-06	8.73e-14		0	.0003552	.0031671	.0000398	.0011821	.0061498	.0002268	.0009788	.0055298	.0001729	.0005116	.0079724	.0000327	.0000497	.0008873	2.80e-06	.0003295	.0067616	.000016	.0005053	.0062242	.0000409	.0001271	.0007132	.0000226	.0000843	.0009898	7.15e-06	.0005835	.0051889	.0000655	.0003599	.0020263	.0000639	.0005517	.0030458	.0000998	.0008494	.0067415	.0001068	.000031	.0000601	.000091	.000162
42	0	.0001389	.0006523	.0000296	.0003718	.0020959	.0000659	1.68e-13		0	.0003367	.0016268	.0000697	.0006216	.0035877	.0001076	.0002201	.0012832	.0000377	.0002602	.0014315	.0000473	.0005918	.0031505	.000111	.0004378	.0026702	.0000717	.0002211	.0011244	.0000435	1.23e-13		0	.0002762	.0015457	.0000494	.0006873	.0059721	.0000789	.001521	.0101953	.0002261	.0012349	.0069897	.0002176	.000517	.0032601	.0000819	.0116568	.0928839	.0014093	.0017125	.0206488	.0001408	1.82e-13		0	.0008283	.0049816	.0001374	.0000743	.0007393	7.45e-06	9.41e-14		0	.0003834	.0034273	.0000429	.0012759	.0066602	.0002439	.0010564	.0059817	.0001861	.0005522	.0086365	.0000352	.0000537	.0009609	2.98e-06	.0003556	.0072921	.0000173	.0005454	.0067295	.000044	.0001371	.0007723	.0000243	.0000909	.0010712	7.69e-06	.0006298	.0056204	.0000704	.0003884	.0021924	.0000688	.0005955	.0032998	.0001073	.0009168	.0073007	.0001148	.000031	.0000601	.000091	.000162
43	0	.0001492	.0007046	.0000316	.0003994	.0022587	.0000706	1.81e-13		0	.0003617	.0017578	.0000744	.0006678	.0038726	.000115	.0002365	.0013846	.0000404	.0002795	.0015428	.0000506	.0006358	.0033979	.0001189	.0004704	.0028806	.0000767	.0002375	.0012118	.0000466	1.33e-13		0	.0002967	.0016687	.0000528	.0007384	.0064471	.0000843	.0016341	.0109893	.000242	.0013266	.0075298	.0002331	.0005555	.0035133	.0000877	.0125182	.099775	.0015086	.0018398	.0222118	.000151	1.96e-13		0	.0008898	.0053727	.0001471	.0000798	.0007972	7.99e-06	1.01e-13		0	.0004119	.0036948	.0000458	.0013707	.0071896	.0002607	.0011349	.0064476	.0001993	.0005932	.0093183	.0000376	.0000577	.0010371	3.22e-06	.000382	.0078384	.0000185	.0005859	.0072498	.0000472	.0001473	.0008337	.000026	.0000977	.001155	8.29e-06	.0006766	.0060694	.0000752	.0004173	.0023652	.0000736	.0006398	.0035641	.0001147	.0009849	.0078798	.0001227	.000031	.0000601	.000091	.000162
44	0	.0001594	.0007562	.0000336	.0004267	.0024178	.0000752	1.93e-13		0	.0003865	.0018867	.0000791	.0007135	.0041535	.0001224	.0002527	.0014839	.000043	.0002987	.0016522	.0000539	.0006793	.0036405	.0001266	.0005026	.0030873	.0000817	.0002538	.0012971	.0000497	1.42e-13		0	.000317	.0017895	.0000561	.0007889	.0069164	.0000897	.0017457	.0117707	.0002578	.0014173	.0080572	.0002486	.0005935	.0037623	.0000935	.0133684	.1065384	.0016066	.0019654	.0237563	.000161	2.09e-13		0	.0009506	.0057577	.0001566	.0000853	.000854	8.52e-06	1.08e-13		0	.0004401	.0039566	.0000489	.0014643	.0077095	.0002774	.0012124	.0069015	.0002125	.0006338	.0099868	.0000401	.0000616	.0011126	3.40e-06	.0004081	.008382	.0000198	.000626	.0077628	.0000503	.0001574	.0008943	.0000277	.0001044	.0012376	8.82e-06	.0007229	.006517	.00008	.0004458	.0025358	.0000783	.0006835	.0038257	.000122	.0010522	.0084514	.0001306	.000031	.0000601	.000091	.000162
45	0	.0001692	.0008035	.0000356	.0004529	.0025625	.00008	2.05e-13		0	.0004102	.0020048	.0000839	.0007573	.0044127	.0001298	.0002682	.0015746	.0000457	.000317	.0017527	.0000573	.0007209	.003862	.0001344	.0005334	.0032771	.0000867	.0002693	.0013745	.0000528	1.50e-13		0	.0003365	.0019	.0000595	.0008373	.0073531	.0000951	.0018527	.0124918	.0002735	.0015042	.0085365	.0002643	.0006299	.0039917	.0000992	.0141829	.1128014	.0017034	.0020859	.0252054	.0001708	2.22e-13		0	.001009	.0061127	.0001662	.0000905	.0009062	9.06e-06	1.15e-13		0	.0004671	.0041966	.0000519	.0015541	.0081847	.0002943	.0012868	.0073123	.0002259	.0006727	.0106046	.0000425	.0000654	.0011839	3.64e-06	.0004332	.0089003	.000021	.0006644	.0082414	.0000533	.0001671	.0009501	.0000294	.0001108	.0013146	9.36e-06	.0007672	.0069398	.0000846	.0004732	.0026935	.000083	.0007254	.0040681	.0001292	.0011167	.0089821	.0001383	.000031	.0000601	.000091	.000162
46	0	.0001782	.0008439	.0000376	.000477	.0026854	.0000846	2.16e-13		0	.0004321	.0021061	.0000886	.0007977	.0046377	.000137	.0002825	.001652	.0000483	.0003339	.0018392	.0000606	.0007594	.0040508	.0001422	.0005618	.0034403	.0000917	.0002837	.00144	.0000558	1.58e-13		0	.0003544	.0019945	.0000629	.0008819	.0077371	.0001002	.0019515	.0131181	.0002889	.0015844	.0089425	.0002798	.0006635	.0041903	.0001049	.0149342	.1183003	.0017967	.0021971	.026502	.0001801	2.34e-13		0	.0010628	.0064204	.0001755	.0000953	.0009511	9.54e-06	1.21e-13		0	.000492	.0044026	.0000549	.001637	.0085905	.0003111	.0013554	.0076573	.0002393	.0007086	.0111405	.0000448	.0000689	.0012479	3.81e-06	.0004563	.0093769	.0000221	.0006998	.0086648	.0000563	.000176	.0009984	.000031	.0001167	.0013824	9.83e-06	.0008081	.0073205	.0000889	.0004985	.002831	.0000877	.0007641	.0042804	.0001362	.0011763	.0094467	.0001459	.000031	.0000601	.000091	.000162
47	0	.0001861	.000879	.0000394	.0004982	.00279	.0000889	2.25e-13		0	.0004513	.0021941	.0000927	.0008331	.0048347	.0001433	.000295	.0017181	.0000507	.0003487	.0019148	.0000635	.0007931	.004213	.0001491	.0005868	.003581	.000096	.0002963	.0014959	.0000587	1.65e-13		0	.0003701	.0020756	.000066	.0009211	.008073	.0001048	.0020381	.0136644	.0003025	.0016547	.0092875	.0002939	.0006929	.0043638	.0001099	.0155924	.1231475	.0018775	.0022946	.0276635	.0001881	2.44e-13		0	.00111	.0066895	.0001838	.0000996	.0009891	.00001	1.26e-13		0	.0005138	.0045768	.0000576	.0017096	.008939	.000326	.0014156	.0079461	.0002515	.00074	.0115917	.000047	.0000719	.0013049	3.93e-06	.0004766	.0098168	.000023	.0007309	.0090362	.0000589	.0001838	.0010406	.0000325	.0001219	.0014413	.0000103	.000844	.0076652	.0000926	.0005206	.0029525	.0000917	.0007981	.0044688	.0001423	.0012285	.0098525	.0001526	.000031	.0000601	.000091	.000162
48	0	.0001925	.0009181	.0000404	.0005154	.0029023	.0000914	2.33e-13		0	.0004668	.0022913	.0000951	.0008618	.0050473	.0001469	.0003052	.0017882	.000052	.0003608	.0019976	.0000651	.0008205	.0043889	.0001532	.000607	.0037303	.0000986	.0003065	.0015569	.0000603	1.71e-13		0	.0003829	.0021622	.0000678	.0009529	.0084161	.0001075	.0021084	.0142416	.0003105	.0017118	.009656	.0003024	.0007168	.0045493	.0001128	.0161262	.1281846	.0019249	.0023737	.0288549	.0001929	2.52e-13		0	.0011482	.0069788	.0001885	.000103	.0010264	.0000103	1.31e-13		0	.0005316	.0047496	.0000594	.0017686	.0093157	.0003347	.0014644	.0082501	.0002592	.0007656	.0120119	.0000485	.0000744	.0013609	4.05e-06	.000493	.010269	.0000235	.0007561	.0094075	.0000606	.0001902	.0010862	.0000333	.0001261	.0014999	.0000106	.0008731	.0080269	.0000947	.0005385	.0030856	.0000939	.0008256	.0046751	.0001456	.0012709	.0102699	.0001566	.000031	.0000601	.000091	.000162
49	0	.0001971	.0009825	.0000395	.0005276	.003083	.0000902	2.39e-13		0	.0004779	.0024502	.0000932	.0008822	.0053794	.0001444	.0003125	.0018989	.0000514	.0003693	.0021304	.000064	.0008399	.0046735	.0001507	.0006214	.0039622	.0000973	.0003138	.0016583	.0000594	1.75e-13		0	.000392	.0022995	.0000668	.0009754	.0089024	.0001065	.0021583	.015117	.0003064	.0017523	.0102496	.0002985	.0007338	.0048364	.0001112	.0165053	.1354161	.0019018	.0024299	.0304812	.0001912	2.58e-13		0	.0011755	.0074285	.0001855	.0001054	.0010784	.0000103	1.34e-13		0	.0005442	.0049969	.0000591	.0018105	.0099232	.0003292	.0014991	.0087407	.0002563	.0007837	.0125454	.0000487	.0000762	.0014319	4.05e-06	.0005047	.0108543	.0000234	.000774	.0099088	.0000602	.0001947	.0011581	.0000327	.0001291	.0015792	.0000106	.0008938	.0085354	.0000933	.0005513	.0032948	.0000921	.0008452	.0049981	.0001427	.001301	.0108732	.000155	.000031	.0000601	.000091	.000162
