age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
38	1	.0001329	.000427	.0000414	.00024	.0010295	.0000559	2.23e-13		0	.00011	.0003834	.0000315	.0002884	.0015706	.0000529	.0002368	.0009025	.0000621	.0004302	.0015688	.0001179	.0005182	.0019112	.0001404	.0008771	.0032684	.0002352	.000138	.0004849	.0000392	.0000871	.0005474	.0000138	.0003631	.0014261	.0000924	.0006124	.0029376	.0001276	.0020514	.010721	.0003911	.0009294	.0047975	.0001798	.0006677	.0030913	.0001441	.0034517	.0234361	.000504	.001718	.0109663	.0002681	.0006438	.0039724	.0001042	.0005229	.0020519	.0001332	.0003829	.0017667	.0000829	.0014734	.0066379	.0003264	.0000742	.0008251	6.68e-06	.0004013	.0017302	.000093	.0003068	.0015962	.0000589	.0005163	.004281	.0000622	.0001085	.0009404	.0000125	.0004105	.0037253	.0000452	1.83e-13		0	.0000876	.0003882	.0000198	.0003048	.0013888	.0000669	.0004674	.0048323	.0000451	.0001336	.0006334	.0000282	.0006969	.0026228	.0001851	.0007853	.0037752	.0001631	.0000159	.0000368	.0000587	.0001128
39	1	.0001534	.00049	.000048	.0002771	.0011819	.0000649	2.58e-13		0	.000127	.0004405	.0000366	.000333	.0018068	.0000613	.0002734	.0010357	.0000722	.0004967	.0017982	.0001371	.0005983	.0021911	.0001633	.0010127	.003747	.0002734	.0001593	.000556	.0000457	.0001005	.0006295	.000016	.0004193	.0016364	.0001073	.0007071	.003376	.0001479	.0023682	.0123032	.000454	.001073	.0055085	.0002087	.0007709	.0035519	.0001671	.0039843	.0268878	.0005846	.0019834	.0126045	.0003107	.0007433	.0045679	.0001208	.0006038	.0023553	.0001547	.0004421	.0020299	.0000962	.001701	.0076097	.0003794	.0000857	.0009503	7.75e-06	.0004634	.0019882	.0001079	.0003543	.0018335	.0000684	.0005961	.0049254	.000072	.0001252	.001083	.0000145	.0004739	.0042875	.0000523	2.11e-13		0	.0001012	.0004458	.0000229	.0003519	.0015968	.0000775	.0005397	.0055679	.0000522	.0001543	.000728	.0000327	.0008046	.0030141	.0002146	.0009067	.0043355	.0001894	.0000159	.0000368	.0000587	.0001128
40	1	.0001767	.0005607	.0000557	.000319	.0013527	.0000752	2.97e-13		0	.0001462	.0005046	.0000424	.0003834	.0020728	.0000709	.0003148	.001185	.0000836	.0005718	.0020548	.000159	.0006888	.0025045	.0001894	.0011659	.0042826	.000317	.0001834	.0006355	.0000529	.0001157	.0007219	.0000185	.0004827	.0018722	.0001244	.0008141	.0038687	.0001711	.0027262	.014076	.0005256	.0012354	.0063059	.0002415	.0008875	.00407	.0001933	.004586	.0307498	.0006763	.0022833	.0144462	.000359	.0008557	.0052381	.0001395	.0006951	.002696	.0001791	.000509	.0023256	.0001113	.0019583	.0086948	.0004399	.0000987	.0010916	8.94e-06	.0005335	.0022784	.0001248	.0004079	.0020998	.0000792	.0006863	.0056503	.0000831	.0001442	.0012438	.0000167	.0005457	.0049211	.0000604	2.43e-13		0	.0001165	.0005105	.0000266	.0004052	.0018311	.0000896	.0006213	.0063981	.0000602	.0001777	.0008343	.0000378	.0009264	.0034541	.0002482	.0010439	.0049654	.0002191	.0000159	.0000368	.0000587	.0001128
41	1	.0002026	.0006405	.0000641	.0003658	.0015448	.0000866	3.41e-13		0	.0001677	.000577	.0000488	.0004396	.0023725	.0000814	.000361	.001353	.0000963	.0006557	.0023434	.0001833	.0007899	.0028571	.0002182	.0013368	.0048849	.0003654	.0002103	.0007251	.000061	.0001327	.0008257	.0000213	.0005535	.0021378	.0001432	.0009334	.0044235	.0001967	.0031255	.0160646	.0006049	.0014165	.0072012	.000278	.0010176	.0046535	.0002222	.0052571	.0350671	.000778	.0026178	.0165146	.0004125	.0009812	.0059925	.0001603	.0007971	.00308	.0002061	.0005836	.0026585	.000128	.0022452	.0099102	.0005072	.0001131	.0012503	.0000103	.0006117	.0026057	.0001435	.0004677	.0023988	.0000911	.0007869	.0064641	.0000955	.0001654	.0014249	.0000192	.0006257	.0056333	.0000693	2.78e-13		0	.0001336	.0005832	.0000306	.0004646	.0020953	.0001029	.0007124	.0073308	.000069	.0002037	.0009543	.0000435	.0010622	.0039508	.0002853	.0011969	.0056746	.000252	.0000159	.0000368	.0000587	.0001128
42	1	.000231	.0007304	.0000731	.0004171	.0017592	.0000989	3.88e-13		0	.0001912	.0006584	.0000556	.0005013	.0027074	.0000927	.0004116	.0015411	.0001099	.0007477	.0026665	.0002095	.0009007	.0032519	.0002493	.0015244	.0055593	.0004174	.0002398	.0008254	.0000697	.0001514	.0009415	.0000243	.0006312	.0024353	.0001635	.0010644	.0050434	.0002243	.0035636	.0182784	.0006906	.0016152	.0081991	.0003173	.0011604	.0053053	.0002534	.005993	.0398517	.0008881	.0029848	.0188157	.0004703	.0011189	.0068343	.0001827	.0009089	.0035105	.0002351	.0006655	.0030307	.000146	.0025601	.011264	.0005799	.000129	.0014266	.0000117	.0006976	.0029722	.0001636	.0005334	.0027322	.000104	.0008974	.0073687	.000109	.0001886	.0016268	.0000218	.0007135	.0064262	.000079	3.17e-13		0	.0001523	.0006647	.0000349	.0005298	.0023911	.0001173	.0008124	.0083653	.0000786	.0002323	.0010885	.0000496	.0012113	.0045088	.000325	.0013649	.0064676	.0002875	.0000159	.0000368	.0000587	.0001128
43	1	.0002616	.0008295	.0000825	.0004724	.0019938	.0001119	4.40e-13		0	.0002166	.000748	.0000627	.0005677	.0030738	.0001048	.0004662	.0017476	.0001243	.0008468	.0030209	.0002372	.00102	.0036851	.000282	.0017262	.0062994	.0004722	.0002716	.0009356	.0000788	.0001714	.0010678	.0000275	.0007148	.0027621	.0001848	.0012054	.005722	.0002534	.0040348	.0206936	.0007814	.001829	.0092891	.0003591	.0013141	.0060178	.0002864	.0067844	.04505	.0010048	.0033797	.0213222	.0005316	.0012671	.007755	.0002065	.0010293	.0039832	.0002657	.0007537	.0034383	.000165	.0028988	.0127428	.0006569	.0001461	.0016182	.0000132	.00079	.0033739	.0001848	.000604	.0030962	.0001177	.0010162	.0083541	.0001232	.0002136	.0018475	.0000247	.000808	.0072916	.0000893	3.59e-13		0	.0001725	.0007541	.0000395	.0006	.0027153	.0001324	.00092	.0094871	.0000889	.0002631	.0012356	.000056	.0013717	.0051227	.0003667	.0015456	.0073361	.0003248	.0000159	.0000368	.0000587	.0001128
44	1	.0002938	.0009347	.0000923	.0005305	.0022411	.0001255	4.94e-13		0	.0002432	.000843	.0000702	.0006376	.0034611	.0001173	.0005235	.0019662	.0001393	.0009509	.0033956	.000266	.0011454	.0041431	.0003163	.0019383	.0070828	.0005295	.000305	.0010521	.0000884	.0001925	.0012013	.0000308	.0008027	.0031083	.0002071	.0013535	.0064392	.000284	.00453	.0232406	.0008763	.0020538	.0104401	.0004026	.0014756	.0067683	.000321	.0076157	.0505207	.0011267	.0037946	.0239617	.0005957	.0014228	.0087296	.0002312	.0011559	.0044837	.0002976	.0008464	.0038694	.0001849	.0032548	.0143043	.0007374	.0001641	.00182	.0000148	.0008871	.0037982	.0002069	.0006783	.0034804	.000132	.0011411	.0093937	.0001381	.0002398	.002081	.0000276	.0009074	.0082075	.0001	4.03e-13		0	.0001937	.0008489	.0000442	.0006738	.003058	.0001483	.0010331	.0106625	.0000997	.0002954	.0013913	.0000627	.0015403	.005774	.0004103	.0017355	.0082549	.0003639	.0000159	.0000368	.0000587	.0001128
45	1	.0003267	.0010406	.0001025	.0005899	.0024894	.0001397	5.49e-13		0	.0002705	.000939	.0000779	.0007089	.0038518	.0001303	.0005821	.0021867	.0001549	.0010573	.0037721	.0002961	.0012736	.0046039	.0003519	.0021551	.0078722	.0005888	.0003391	.001169	.0000983	.0002141	.0013362	.0000343	.0008926	.003458	.0002302	.001505	.0071625	.0003155	.005036	.0258077	.0009744	.0022835	.0116014	.0004478	.0016407	.0075207	.0003571	.0084649	.0560418	.0012522	.0042186	.0266193	.0006622	.001582	.0097173	.0002567	.0012852	.0049881	.0003307	.0009411	.0043043	.0002055	.0036186	.0158792	.0008207	.0001825	.0020237	.0000165	.0009864	.0042248	.00023	.0007542	.0038676	.0001469	.0012688	.0104454	.0001535	.0002667	.0023182	.0000306	.0010089	.0091384	.000111	4.49e-13		0	.0002154	.000945	.0000491	.0007492	.0034031	.0001647	.0011488	.0118396	.0001109	.0003285	.0015485	.0000697	.0017126	.0064318	.0004552	.0019297	.0091829	.0004044	.0000159	.0000368	.0000587	.0001128
46	1	.0003592	.0011416	.000113	.0006485	.002726	.0001542	6.04e-13		0	.0002973	.0010306	.0000858	.0007794	.0042267	.0001435	.00064	.0023978	.0001707	.0011624	.0041309	.0003267	.0014002	.0050434	.0003882	.0023692	.008628	.0006491	.0003729	.0012802	.0001085	.0002353	.0014662	.0000377	.0009813	.0037937	.0002536	.0016546	.0078559	.0003476	.0055355	.0282733	.0010737	.0025103	.0127178	.0004935	.0018037	.0082352	.000394	.0093029	.061371	.0013783	.0046372	.029167	.0007296	.0017393	.0106726	.0002823	.0014129	.0054708	.0003644	.0010347	.0047215	.0002264	.0039778	.0173939	.0009049	.0002006	.0022197	.0000181	.0010844	.0046313	.0002536	.0008292	.004239	.000162	.0013949	.0114616	.000169	.0002932	.0025483	.0000337	.0011092	.0100439	.000122	4.93e-13		0	.0002368	.0010377	.0000541	.0008237	.0037326	.0001816	.0012629	.0129588	.0001224	.0003612	.0016993	.0000767	.0018827	.0070627	.0005009	.0021214	.0100745	.0004453	.0000159	.0000368	.0000587	.0001128
47	1	.0003899	.0012358	.000123	.000704	.0029449	.0001681	6.56e-13		0	.0003228	.0011161	.0000933	.000846	.0045751	.0001562	.0006947	.0025955	.0001858	.0012617	.004465	.0003561	.0015198	.0054532	.000423	.0025715	.0093359	.0007066	.0004047	.0013835	.0001184	.0002555	.0015876	.0000411	.0010652	.0041087	.0002758	.0017959	.0085017	.0003784	.0060073	.0305772	.0011684	.0027246	.0137619	.000537	.0019578	.0088912	.0004299	.0100942	.0663757	.0014976	.0050327	.0315302	.0007942	.0018878	.01157	.0003068	.0015336	.0059209	.0003966	.0011231	.0051109	.0002464	.0043171	.0188182	.0009848	.0002178	.0024013	.0000197	.0011771	.0050069	.0002763	.0009	.004585	.0001764	.0015141	.012412	.0001838	.0003182	.0027643	.0000366	.001204	.0108976	.0001324	5.35e-13		0	.0002571	.0011249	.0000587	.000894	.0040376	.0001977	.0013708	.0139767	.0001337	.0003921	.0018399	.0000835	.0020435	.0076531	.0005445	.0023025	.0109075	.0004844	.0000159	.0000368	.0000587	.0001128
48	1	.0004172	.0013317	.0001307	.0007533	.0031602	.0001794	7.02e-13		0	.0003454	.0012024	.0000992	.0009053	.0049118	.0001666	.0007434	.0027946	.0001976	.0013501	.0048015	.0003791	.0016263	.0058653	.0004503	.0027516	.0100511	.0007513	.0004331	.0014875	.0001261	.0002734	.0017049	.0000438	.0011398	.0044253	.0002933	.0019217	.0091336	.0004032	.0064274	.0328335	.0012447	.0029155	.0147861	.0005721	.002095	.0095239	.0004595	.0107985	.0712379	.0015938	.0053848	.0337912	.0008477	.0020201	.0124426	.0003265	.0016411	.0063695	.0004221	.0012018	.0054939	.0002624	.0046193	.0202431	.0010477	.0002331	.0025706	.0000211	.0012596	.0053737	.0002948	.0009632	.0049227	.0001882	.0016202	.01332	.000196	.0003406	.0029709	.000039	.0012884	.0117179	.000141	5.73e-13		0	.0002751	.0012122	.0000624	.0009567	.0043345	.0002109	.0014669	.0149046	.0001435	.0004196	.0019776	.0000889	.0021867	.0082447	.0005787	.0024639	.0117254	.0005158	.0000159	.0000368	.0000587	.0001128
49	1	.0004396	.0014566	.0001326	.0007936	.0034221	.0001839	7.39e-13		0	.0003639	.001312	.0001009	.0009537	.0052989	.0001714	.0007831	.0030444	.0002013	.0014223	.0052294	.0003863	.0017132	.0063874	.0004587	.0028986	.0109556	.0007646	.0004563	.0016208	.0001284	.000288	.0018378	.0000451	.0012008	.0048195	.0002987	.0020244	.0098811	.0004135	.0067701	.0354775	.0012767	.0030712	.0159909	.0005867	.0022069	.0102709	.0004727	.0113728	.0767202	.0016376	.005672	.0363251	.000874	.0021281	.0134352	.0003355	.0017289	.0069248	.0004308	.001266	.0059518	.0002688	.0048658	.0219815	.0010698	.0002455	.0027474	.0000219	.001327	.0058145	.0003023	.0010147	.0053188	.0001932	.0017068	.0143119	.0002024	.0003588	.0031949	.0000402	.0013573	.0126091	.0001454	6.04e-13		0	.0002898	.001318	.0000637	.0010079	.0046866	.0002164	.0015454	.0158572	.0001496	.000442	.0021409	.0000912	.0023036	.0089808	.0005894	.0025955	.0126943	.0005285	.0000159	.0000368	.0000587	.0001128
